Country_Name,Country_Code,Country_code,Region,Sub_Region,Population,Agriculture,Industry,Services,Deathrate,Birthrate,Employmentrate,Unemploymentrate,Employmentcount,Unemploymentcount,Population_Rank,Year
Lao PDR,LAO,418,Asia,South-eastern Asia,6494557,4252636.142,607111.1606,1634744.912,6.963,25.267,77.6269989,22.3730011,5041529.691,1453027.309,4,2014
Lebanon,LBN,422,Asia,Western Asia,5276102,159338.2794,1128399.889,3988363.907,4.57,14.862,43.62400055,56.37599945,2301646.765,2974455.235,4,2014
Liberia,LBR,430,Africa,Sub-Saharan Africa,4286291,1905899.3,512940.4443,1867451.297,8.577,35.611,54.67399979,45.32600021,2343486.732,1942804.268,4,2014
Libya,LBY,434,Africa,Northern Africa,6195970,829702.3299,1597197.139,3769008.664,5.137,20.985,42.77399826,57.22600174,2650264.1,3545705.9,4,2014
St. Lucia,LCA,662,Americas,Latin America and the Caribbean,175660,26229.55148,30898.59427,118531.8492,7.318,12.508,52.42499924,47.57500076,92089.75366,83570.24634,5,2014
Sri Lanka,LKA,144,Asia,Southern Asia,20585000,6124243.237,5385241.706,9075515.058,6.666,16.307,51.70899963,48.29100037,10644297.57,9940702.425,3,2014
Lesotho,LSO,426,Africa,Sub-Saharan Africa,2117361,252834.0767,853360.0336,1011166.93,13.425,28.498,49.77299881,50.22700119,1053874.065,1063486.935,4,2014
Lithuania,LTU,440,Europe,Northern Europe,2957689,249126.1544,754950.106,1953612.796,14,10.1,52.78499985,47.21500015,1561216.134,1396472.866,4,2014
Luxembourg,LUX,442,Europe,Western Europe,543360,8617.689413,65431.41021,469310.9082,7,11.3,55.5719986,44.4280014,301956.0116,241403.9884,5,2014
Latvia,LVA,428,Europe,Northern Europe,2012647,162138.8374,481465.4332,1369042.806,14.3,10.2,52.93500137,47.06499863,1065394.717,947252.2829,4,2014
"Macao SAR, China",MAC,446,Asia,Eastern Asia,575841,955.8960236,73056.94925,501828.1745,3.682,11.374,70.57299805,29.42700195,406388.2577,169452.7423,5,2014
Morocco,MAR,504,Africa,Northern Africa,33824769,12879119.12,6477781.196,14467868.04,5.19,21.03,44.45800018,55.54199982,15037815.86,18786953.14,3,2014
Moldova,MDA,498,Europe,Eastern Europe,3558566,1025222.846,629510.3444,1903832.81,11.436,10.849,39.70500183,60.29499817,1412928.695,2145637.305,4,2014
Madagascar,MDG,450,Africa,Sub-Saharan Africa,22961146,16405279.15,1863067.46,4692798.956,6.801,33.993,86.20700073,13.79299927,19794115.3,3167030.7,3,2014
Maldives,MDV,462,Asia,Southern Asia,397397,38507.76763,82670.49591,276218.7478,3.42,19.546,63.54000092,36.45999908,252506.0574,144890.9426,5,2014
Mexico,MEX,484,Americas,Latin America and the Caribbean,122535969,16490890.93,29434365,76610713.07,4.766,19.145,58.28900146,41.71099854,71424992.77,51110976.23,2,2014
"Macedonia, FYR",MKD,807,Europe,Southern Europe,2075739,388910.4603,630692.5539,1056136.025,9.655,11.253,40.21900177,59.78099823,834841.5052,1240897.495,4,2014
Mali,MLI,466,Africa,Sub-Saharan Africa,16477818,10753753.75,1364528.131,4359536.429,11.37,44.47,66.73100281,33.26899719,10995813.19,5482004.808,3,2014
Malta,MLT,470,Europe,Southern Europe,425967,5605.725655,92984.33844,327376.9521,7.6,9.5,50.57099915,49.42900085,215415.7679,210551.2321,5,2014
Myanmar,MMR,104,Asia,South-eastern Asia,51448196,28705520.02,8123155.439,14619519.56,8.099,18.568,65.5039978,34.4960022,33700625.18,17747570.82,3,2014
Montenegro,MNE,499,Europe,Southern Europe,621207,28420.21907,112202.41,480584.365,9.787,11.888,40.24499893,59.75500107,250004.7505,371202.2495,5,2014
Mongolia,MNG,496,Asia,Eastern Asia,2869107,855481.618,585842.9763,1427782.406,6.348,25.543,57.36800003,42.63199997,1645949.305,1223157.695,4,2014
Mozambique,MOZ,508,Africa,Sub-Saharan Africa,26434372,19826571.6,1097290.788,5510509.365,11.002,40.204,59.13700104,40.86299896,15632494.84,10801877.16,3,2014
Mauritania,MRT,478,Africa,Sub-Saharan Africa,3946170,3015821.103,323980.5585,606368.4891,8.154,35.33,44.41999817,55.58000183,1752888.642,2193281.358,4,2014
Mauritius,MUS,480,Africa,Sub-Saharan Africa,1258653,99999.98301,316828.1443,841812.3471,7.5,10.9,54.57799911,45.42200089,686947.6232,571705.3768,4,2014
Malawi,MWI,454,Africa,Sub-Saharan Africa,16577147,14084772.34,1360486.418,1131887.609,8.174,38.054,72.65299988,27.34700012,12043794.59,4533352.41,3,2014
Malaysia,MYS,458,Asia,South-eastern Asia,29706724,3858012.384,8425124.012,17423587.89,4.764,17.135,62.22900009,37.77099991,18486197.31,11220526.69,3,2014
Namibia,NAM,516,Africa,Sub-Saharan Africa,2316520,727201.963,334574.9799,1254743.079,8.196,30.09,49.60200119,50.39799881,1149040.278,1167479.722,4,2014
New Caledonia,NCL,540,Oceania,Melanesia,263650,9686.501065,85095.67657,168867.833,5.2,16.6,53.80899811,46.19100189,141867.4235,121782.5765,5,2014
Niger,NER,562,Africa,Sub-Saharan Africa,18426372,14079405.95,1407222.045,2939743.476,10.536,49.058,78.74900055,21.25099945,14510583.79,3915788.213,3,2014
Nigeria,NGA,566,Africa,Sub-Saharan Africa,171829303,65760792.39,20287886.08,85780626.16,13.376,40.275,52.58100128,47.41899872,90349568.01,81479734.99,2,2014
Nicaragua,NIC,558,Americas,Latin America and the Caribbean,5945747,1877310.122,1046332.532,3022104.233,4.764,20.788,62.99900055,37.00099945,3745761.185,2199985.815,4,2014
Netherlands,NLD,528,Europe,Western Europe,16804432,352052.8552,2775420.115,13676959.15,8.4,10.2,59.26399994,40.73600006,9958978.57,6845453.43,3,2014
Norway,NOR,578,Europe,Northern Europe,5079623,112107.2805,1031976.208,3935539.378,8.1,11.6,62.4659996,37.5340004,3173037.283,1906585.717,4,2014
Nepal,NPL,524,Asia,Southern Asia,27985310,20594108.9,2153189.686,5238010.208,6.441,20.769,81.52400208,18.47599792,22814744.71,5170565.295,3,2014
New Zealand,NZL,554,Oceania,Australia and New Zealand,4442100,285538.1868,900991.185,3255570.734,6.65,13.2,64.71700287,35.28299713,2874793.984,1567306.016,4,2014
Oman,OMN,512,Asia,Western Asia,3711481,214672.0581,1397743.739,2099065.185,2.663,21.009,65.96299744,34.03700256,2448204.117,1263276.883,4,2014
Pakistan,PAK,586,Asia,Southern Asia,181712595,76749947.86,41652162.63,63312300.63,7.489,29.53,51.2120018,48.7879982,93058657.42,88653937.58,2,2014
Panama,PAN,591,Americas,Latin America and the Caribbean,3838462,603252.6727,765542.8707,2469666.31,4.958,20.424,62.87900162,37.12099838,2413586.583,1424875.417,4,2014
Peru,PER,604,Americas,Latin America and the Caribbean,30565716,8379285.249,5202895.982,16983534.19,5.624,20.203,74.89600372,25.10399628,22892499.79,7673216.207,3,2014
Philippines,PHL,608,Asia,South-eastern Asia,98481032,30540936.79,15369935.01,52570160.2,6.403,23.939,60.66899872,39.33100128,59747456.04,38733575.96,3,2014
Papua New Guinea,PNG,598,Oceania,Melanesia,7592865,1753496.233,557392.2257,5281976.723,7.178,28.666,68.40799713,31.59200287,5194126.871,2398738.129,4,2014
Poland,POL,616,Europe,Eastern Europe,38040196,4564442.964,11617476.21,21858276.47,10.2,9.7,51.73199844,48.26800156,19678953.6,18361242.4,3,2014
Puerto Rico,PRI,630,Americas,Latin America and the Caribbean,3593077,59501.35577,492395.2891,3041180.351,8.1,10.1,36.43099976,63.56900024,1308993.873,2284083.127,4,2014
"Korea, Dem. People’s Rep.",PRK,408,Asia,Eastern Asia,24985976,16659150.54,4405277.558,3921548.857,8.662,13.977,76.94499969,23.05500031,19225459.16,5760516.843,3,2014
Portugal,PRT,620,Europe,Southern Europe,10457295,1069781.231,2478169.764,6909448.321,10.2,7.9,50.61399841,49.38600159,5292855.125,5164439.875,3,2014
Paraguay,PRY,600,Americas,Latin America and the Caribbean,6465740,1475675.837,1129629.479,3860434.807,5.618,21.581,66.03600311,33.96399689,4269716.268,2196023.732,4,2014
West Bank and Gaza,PSE,275,Asia,Western Asia,4169506,438757.1065,1183931.248,2546817.685,3.548,32.721,32.35400009,67.64599991,1349001.975,2820504.025,4,2014
French Polynesia,PYF,258,Oceania,Polynesia,273528,23999.34718,48099.8963,201431.4851,5.209,15.985,43.72100067,56.27899933,119589.1787,153938.8213,5,2014
Qatar,QAT,634,Asia,Western Asia,2250473,31056.52729,1163832.115,1055561.841,1.491,10.666,86.60900116,13.39099884,1949112.187,301360.8133,4,2014
Romania,ROU,642,Europe,Eastern Europe,19983693,5845630.038,5652387.535,8485875.536,12.4,9.4,50.96099854,49.03900146,10183889.5,9799803.503,3,2014
Russian Federation,RUS,643,Europe,Eastern Europe,143506911,10034003.36,39790160.18,93682744.03,13,13.2,60.24100113,39.75899887,86449999.88,57056911.12,2,2014
Rwanda,RWA,646,Africa,Sub-Saharan Africa,11065151,8103231.63,805321.6763,2156487.314,6.572,33.199,85.56800079,14.43199921,9468228.495,1596922.505,3,2014
Saudi Arabia,SAU,682,Asia,Western Asia,29944476,1332529.125,7118700.494,21493545.95,3.534,20.668,51.68799973,48.31200027,15477700.67,14466775.33,3,2014
Sudan,SDN,729,Africa,Northern Africa,36849918,19856577.7,6939945.124,10053394.48,7.74,34.146,40.84000015,59.15999985,15049506.57,21800411.43,3,2014
Senegal,SEN,686,Africa,Sub-Saharan Africa,14120320,7588965.833,2891841.471,3639512.426,6.488,37.269,53.2519989,46.7480011,7519352.651,6600967.349,3,2014
Singapore,SGP,702,Asia,South-eastern Asia,5399162,61496.45832,1011425.007,4326186.476,4.6,9.3,66.3030014,33.6969986,3579806.457,1819355.543,4,2014
Solomon Islands,SLB,090,Oceania,Melanesia,563513,391027.2993,51781.2103,120704.485,5.058,30.509,70.20400238,29.79599762,395608.6799,167904.3201,5,2014
Sierra Leone,SLE,694,Africa,Sub-Saharan Africa,6922079,4030380.392,435606.4468,2456091.963,13.765,37.014,55.29000092,44.70999908,3827217.542,3094861.458,4,2014
El Salvador,SLV,222,Americas,Latin America and the Caribbean,6250777,1224277.211,1272283.156,3754216.752,6.633,18.997,59.22700119,40.77299881,3702147.768,2548629.232,4,2014
Serbia,SRB,688,Europe,Southern Europe,7164132,1525243.768,1852429.636,3786530.334,14,9.2,42.36199951,57.63800049,3034869.563,4129262.437,4,2014
South Sudan,SSD,728,Africa,Sub-Saharan Africa,11177490,6821286.87,2199059.359,2157143.771,11.811,37.095,63.75,36.25,7125649.875,4051840.125,3,2014
Sao Tome and Principe,STP,678,Africa,Sub-Saharan Africa,187045,39436.56712,27966.96777,119641.4651,7.027,35.314,50.36299896,49.63700104,94201.47141,92843.52859,5,2014
Suriname,SUR,740,Americas,Latin America and the Caribbean,542540,17779.03553,123221.6842,401533.8656,7.16,18.906,49.8409996,50.1590004,270407.3592,272132.6408,5,2014
Slovak Republic,SVK,703,Europe,Eastern Europe,5413393,179129.1752,1939293.979,3294969.949,9.6,10.1,51.46500015,48.53499985,2786002.716,2627390.284,4,2014
Slovenia,SVN,705,Europe,Southern Europe,2059953,175137.2011,639224.0183,1245591.761,9.4,10.2,52.11399841,47.88600159,1073523.874,986429.1263,4,2014
Sweden,SWE,752,Europe,Northern Europe,9600379,195175.7043,1838952.663,7566154.407,9.4,11.8,58.86899948,41.13100052,5651647.064,3948731.936,4,2014
Eswatini,SWZ,748,Africa,Sub-Saharan Africa,1271456,871544.9071,161424.055,238499.7091,10.711,30.101,39.26599884,60.73400116,499249.8982,772206.1018,4,2014
Syrian Arab Republic,SYR,760,Asia,Western Asia,19809141,3465015.059,6383892.106,9960233.836,5.391,23.735,35.9980011,64.0019989,7130894.795,12678246.21,3,2014
Chad,TCD,148,Africa,Sub-Saharan Africa,13133589,11306969.82,837660.2779,988959.2793,13.866,44.963,67.35800171,32.64199829,8846523.103,4287065.897,3,2014
Togo,TGO,768,Africa,Sub-Saharan Africa,7042948,2811474.322,1271181.669,2960292.009,9.232,35.598,76.48600006,23.51399994,5386869.212,1656078.788,4,2014
Thailand,THA,764,Asia,South-eastern Asia,68143065,26984652.7,14417027.98,26742064.08,7.531,11.091,70.19599915,29.80400085,47833705.33,20309359.67,3,2014
Tajikistan,TJK,762,Asia,Central Asia,8177809,4469663.142,1127229.225,2580916.477,5.284,29.998,52.98199844,47.01800156,4332766.637,3845042.363,4,2014
Turkmenistan,TKM,795,Asia,Central Asia,5366277,540384.0775,2411068.272,2414824.65,7.145,26.561,62.94400024,37.05599976,3377749.408,1988527.592,4,2014
Timor-Leste,TLS,626,Asia,South-eastern Asia,1184366,488693.1112,152048.9106,543624.0121,5.803,36.558,38.26800156,61.73199844,453233.1993,731132.8007,4,2014
Tonga,TON,776,Oceania,Polynesia,105328,33712.33293,32011.28597,39604.38311,6.072,25.433,59.06200027,40.93799973,62208.82365,43119.17635,5,2014
Trinidad and Tobago,TTO,780,Americas,Latin America and the Caribbean,1348248,50195.27371,391180.6739,906872.0588,9.286,14.581,61.25500107,38.74499893,825869.3268,522378.6732,4,2014
Tunisia,TUN,788,Africa,Northern Africa,11014558,1692276.726,4947188.827,4375202.742,6.357,18.933,40.19300079,59.80699921,4427081.384,6587476.616,3,2014
Turkey,TUR,792,Asia,Western Asia,75787333,17373488.06,20001035.62,38412810.77,5.817,17.115,45.18299866,54.81700134,34242989.65,41544343.35,3,2014
Tanzania,TZA,834,Africa,Sub-Saharan Africa,50636595,35281049.11,3058956.648,12296590.93,7.635,39.621,81.65499878,18.34500122,41347311.03,9289283.971,3,2014
Uganda,UGA,800,Africa,Sub-Saharan Africa,37553726,27007513.06,2629887.35,7916325.412,9.28,43.636,69.51200104,30.48799896,26104346.41,11449379.59,3,2014
Ukraine,UKR,804,Europe,Eastern Europe,45489600,9102469.064,11284150.06,25102980,14.6,11.1,49.24599838,50.75400162,22401807.68,23087792.32,3,2014
Uruguay,URY,858,Americas,Latin America and the Caribbean,3408005,316535.508,735583.7867,2355885.64,9.313,14.373,61.0909996,38.9090004,2081984.321,1326020.679,4,2014
United States,USA,840,Americas,Northern America,316234505,4787790.59,59306618.15,252140102.7,8.215,12.4,58.36999893,41.63000107,184586077.2,131648427.8,2,2014
Uzbekistan,UZB,860,Asia,Central Asia,30243200,7445573.251,11282830.38,11514796.36,4.8,22.5,59.95299911,40.04700089,18131705.43,12111494.57,3,2014
St. Vincent and the Grenadines,VCT,670,Americas,Latin America and the Caribbean,109320,7368.16775,13886.91968,88064.91153,7.046,16.305,56.87200165,43.12799835,62172.4722,47147.5278,5,2014
"Venezuela, RB",VEN,862,Americas,Latin America and the Caribbean,30317848,2257466.992,6465584.329,21594795.81,5.483,19.913,59.9280014,40.0719986,18168880.38,12148967.62,3,2014
Virgin Islands (U.S.),VIR,850,Americas,Latin America and the Caribbean,108044,3097.621591,12700.57232,92244.72469,6.9,13.1,57.00799942,42.99200058,61593.72289,46450.27711,5,2014
Vietnam,VNM,704,Asia,South-eastern Asia,91497725,42832829.75,19381963.6,29282015.42,5.774,17.295,77.09300232,22.90699768,70538343.26,20959381.74,3,2014
Vanuatu,VUT,548,Oceania,Melanesia,253142,158616.2468,14773.36703,79752.38498,4.806,26.741,66.6780014,33.3219986,168790.0263,84351.97369,5,2014
Samoa,WSM,882,Oceania,Polynesia,190757,10594.64359,28775.69352,151388.5694,5.052,26.156,29.32699966,70.67300034,55943.30475,134813.6953,5,2014
"Yemen, Rep.",YEM,887,Asia,Western Asia,25576322,7155999.156,3933638.353,14486684.25,6.735,33.282,31.97599983,68.02400017,8178284.68,17398037.32,3,2014
South Africa,ZAF,710,Africa,Sub-Saharan Africa,53767396,2678691.601,12646091.79,38442613.38,11.066,21.865,40.12799835,59.87200165,21575779.78,32191616.22,3,2014
Zambia,ZMB,894,Africa,Sub-Saharan Africa,15153210,8421396.573,1528958.912,5202854.515,8.626,39.125,69.22299957,30.77700043,10489506.49,4663703.506,3,2014
Zimbabwe,ZWE,716,Africa,Sub-Saharan Africa,15054506,9934618.65,1181778.707,3938108.284,9.441,35.233,78.87799835,21.12200165,11874692.99,3179813.005,3,2014
Afghanistan,AFG,004,Asia,Southern Asia,33736494,20623793.5,2268441.849,10844596.15,6.924,33.98,49.12900162,50.87099838,16574402.68,17162091.32,3,2015
Angola,AGO,024,Africa,Sub-Saharan Africa,27859305,13622085.75,2487000.17,11750218.55,8.683,42.321,72.09999847,27.90000153,20086558.48,7772746.52,3,2015
Albania,ALB,008,Europe,Southern Europe,2880703,1191631.636,536185.2744,1152886.145,7.217,11.879,46.80899811,53.19100189,1348428.213,1532274.787,4,2015
United Arab Emirates,ARE,784,Asia,Western Asia,9154302,18125.51786,3072458.355,6063717.957,1.555,9.885,79.70800018,20.29199982,7296711.055,1857590.945,4,2015
Argentina,ARG,032,Americas,Latin America and the Caribbean,43417765,224904.0256,10312153.13,32880274.89,7.57,17.364,55.70899963,44.29100037,24187602.54,19230162.46,3,2015
Armenia,ARM,051,Asia,Western Asia,2916950,1030529.224,464086.7405,1422334.036,9.694,13.808,48.88399887,51.11600113,1425921.805,1491028.195,4,2015
Australia,AUS,036,Oceania,Australia and New Zealand,23850784,630614.7417,4639931.632,18579999.48,6.6,12.8,61.10699844,38.89300156,14574498.21,9276285.792,3,2015
Austria,AUT,040,Europe,Western Europe,8642699,391600.7036,2226704.965,6024393.496,9.6,9.8,56.6629982,43.3370018,4897212.379,3745486.621,4,2015
Azerbaijan,AZE,031,Asia,Western Asia,9649341,3508114.317,1357083.331,4784143.444,5.7,17.2,62.26499939,37.73500061,6008162.115,3641178.885,4,2015
Burundi,BDI,108,Africa,Sub-Saharan Africa,10199270,9338553.3,242028.6676,618585.7313,11.032,42.662,77.27899933,22.72100067,7881893.795,2317376.205,3,2015
Belgium,BEL,056,Europe,Western Europe,11274196,132697.2921,2416511.172,8724987.536,9.8,10.8,48.9129982,51.0870018,5514547.286,5759648.714,3,2015
Benin,BEN,204,Africa,Sub-Saharan Africa,10575952,4422757.393,1919958.255,4233236.352,9.319,37.431,68.9280014,31.0719986,7289792.343,3286159.657,3,2015
Burkina Faso,BFA,854,Africa,Sub-Saharan Africa,18110624,5332129.816,5798297.17,6980196.669,8.818,39.436,62.34000015,37.65999985,11290163.03,6820460.971,3,2015
Bangladesh,BGD,050,Asia,Southern Asia,161200886,68776359.49,32981699.8,59444437.84,5.312,19.29,54.02700043,45.97299957,87092003.37,74108882.63,2,2015
Bulgaria,BGR,100,Europe,Eastern Europe,7177991,492123.0591,2145860.442,4540007.567,15.3,9.2,49.22800064,50.77199936,3533581.455,3644409.545,4,2015
Bahrain,BHR,048,Asia,Western Asia,1371855,12854.28103,485238.8099,873775.616,2.348,15.111,70.77500153,29.22499847,970930.3972,400924.6028,4,2015
"Bahamas, The",BHS,044,Americas,Latin America and the Caribbean,386838,15121.49711,46857.68662,324858.8034,6.256,14.42,66.63899994,33.36100006,257784.9746,129053.0254,5,2015
Bosnia and Herzegovina,BIH,070,Europe,Southern Europe,3535961,632088.3689,1327470.472,1576437.499,10.886,9.12,33.79899979,66.20100021,1195119.451,2340841.549,4,2015
Belarus,BLR,112,Europe,Eastern Europe,9489616,902272.7248,3075299.999,5512043.367,12.6,12.5,63.94200134,36.05799866,6067850.39,3421765.61,4,2015
Belize,BLZ,084,Americas,Latin America and the Caribbean,359288,57259.72955,58071.71982,243956.5575,5.523,22.739,59.80799866,40.19200134,214882.9622,144405.0378,5,2015
Bolivia,BOL,068,Americas,Latin America and the Caribbean,10724705,2986615.803,2416061.529,5322027.668,7.353,23.549,64.98799896,35.01200104,6969771.174,3754933.826,3,2015
Brazil,BRA,076,Americas,Latin America and the Caribbean,205962108,21094638.33,45639144.33,139228323.4,6.092,14.405,58.68899918,41.31100082,120877099.9,85085008.13,2,2015
Barbados,BRB,052,Americas,Latin America and the Caribbean,284217,8216.713562,54845.35701,221157.7843,10.661,11.995,58.2159996,41.7840004,165459.7676,118757.2324,5,2015
Brunei Darussalam,BRN,096,Asia,South-eastern Asia,417542,2396.691084,77537.54813,337607.7712,3.512,16.138,62.95700073,37.04299927,262871.92,154670.08,5,2015
Bhutan,BTN,064,Asia,Southern Asia,787386,456573.6464,76069.36344,254742.9976,6.043,18.46,64.97399902,35.02600098,511596.172,275789.828,5,2015
Botswana,BWA,072,Africa,Sub-Saharan Africa,2209197,594428.6277,305045.9132,1309722.438,7.022,24.14,59.33300018,40.66699982,1310782.86,898414.1399,4,2015
Central African Republic,CAF,140,Africa,Sub-Saharan Africa,4546100,3892688.997,364506.282,288859.1982,14.008,36.113,67.0759964,32.9240036,3049341.872,1496758.128,4,2015
Canada,CAN,124,Americas,Northern America,35832513,720950.1916,6962973.642,28148588.82,7.5,10.8,61.01499939,38.98500061,21863207.59,13969305.41,3,2015
Switzerland,CHE,756,Europe,Western Europe,8282396,284831.5894,1718597.17,6278966.984,8.2,10.5,64.93800354,35.06199646,5378422.608,2903973.392,4,2015
Chile,CHL,152,Americas,Latin America and the Caribbean,17762681,1665606.572,4135862.715,11961033.68,6.066,13.437,58.2120018,41.7879982,10340012.18,7422668.816,3,2015
China,CHN,156,Asia,Eastern Asia,1371220000,268046090.2,371628034.6,731559606.1,7.11,12.07,66.52100372,33.47899628,912149307.3,459070692.7,1,2015
Cote d'Ivoire,CIV,384,Africa,Sub-Saharan Africa,23108472,11557471.17,1298927.168,10252304.95,12.539,37.099,56.33800125,43.66199875,13018851.24,10089620.76,3,2015
Cameroon,CMR,120,Africa,Sub-Saharan Africa,22834522,14236867.68,2093925.685,6503728.636,10.348,36.837,72.91999817,27.08000183,16650933.02,6183588.976,3,2015
"Congo, Dem. Rep.",COD,180,Africa,Sub-Saharan Africa,76196619,62120056.35,8992725.009,5084600.278,10.187,42.809,69.7480011,30.2519989,53145618.66,23051000.34,3,2015
"Congo, Rep.",COG,178,Africa,Sub-Saharan Africa,4995648,1845242.515,1258803.381,1891602.199,7.556,35.234,62.78900146,37.21099854,3136717.496,1858930.504,4,2015
Colombia,COL,170,Americas,Latin America and the Caribbean,48228697,7712251.022,9459576.784,31056867.81,5.942,15.479,64.76699829,35.23300171,31236279.36,16992417.64,3,2015
Comoros,COM,174,Africa,Sub-Saharan Africa,777424,430327.5117,117476.5411,229619.9472,7.49,33.334,40.96699905,59.03300095,318487.2827,458936.7173,5,2015
Cabo Verde,CPV,132,Africa,Sub-Saharan Africa,532913,365887.3923,37064.09874,129961.4887,5.606,21.144,53.79399872,46.20600128,286675.2124,246237.7876,5,2015
Costa Rica,CRI,188,Americas,Latin America and the Caribbean,4807852,591702.3533,920799.8356,3295301.805,4.882,14.525,56.4129982,43.5870018,2712253.462,2095598.538,4,2015
Cuba,CUB,192,Americas,Latin America and the Caribbean,11461432,2098473.587,1929188.318,7433770.314,7.898,10.966,53.37599945,46.62400055,6117653.881,5343778.119,3,2015
Cyprus,CYP,196,Asia,Western Asia,1160985,46381.34942,188369.8207,926233.8188,6.842,10.984,53.29299927,46.70700073,618723.7275,542261.2725,4,2015
Czech Republic,CZE,203,Europe,Eastern Europe,10546059,308577.6988,4010139.096,6227342.356,10.5,10.5,56.60900116,43.39099884,5970018.662,4576040.338,3,2015
Germany,DEU,276,Europe,Western Europe,81686611,1138711.401,22618205.05,57929693.77,11.3,9,57.49499893,42.50500107,46965716.12,34720894.88,3,2015
Djibouti,DJI,262,Africa,Sub-Saharan Africa,927414,284651.1864,279559.6678,363203.1281,8.365,23.35,55.51399994,44.48600006,514844.6074,412569.3926,5,2015
Denmark,DNK,208,Europe,Northern Europe,5683483,141916.5693,1096343.923,4445279.217,9.2,10.2,58.1969986,41.8030014,3307616.522,2375866.478,4,2015
Dominican Republic,DOM,214,Americas,Latin America and the Caribbean,10528394,1401223.959,1902270.311,7225005.156,6.081,20.513,62.74399948,37.25600052,6605935.477,3922458.523,3,2015
Algeria,DZA,012,Africa,Northern Africa,39871528,5213202.21,18976854.24,15681472.69,4.773,23.9,36.83100128,63.16899872,14685082.99,25186445.01,3,2015
Ecuador,ECU,218,Americas,Latin America and the Caribbean,16144368,4228532.775,3173982.724,8742013.547,5.127,20.477,64.15299988,35.84700012,10357096.38,5787271.617,3,2015
"Egypt, Arab Rep.",EGY,818,Africa,Northern Africa,93778172,24208835.6,23522379.05,46046959.13,5.963,27.202,41.70899963,58.29100037,39113937.42,54664234.58,3,2015
Spain,ESP,724,Europe,Southern Europe,46444832,1915384.905,9244379.049,35285532.02,9.1,9,45.47100067,54.52899933,21118929.87,25325902.13,3,2015
Estonia,EST,233,Europe,Northern Europe,1315407,51327.18049,403330.103,860749.6852,11.6,10.6,58.34700012,41.65299988,767500.5239,547906.4761,4,2015
Ethiopia,ETH,231,Africa,Sub-Saharan Africa,99873033,69798267.61,8621040.178,21453727.12,6.997,32.299,78.49900055,21.50099945,78399332.72,21473700.28,3,2015
Finland,FIN,246,Europe,Northern Europe,5479531,231455.3882,1189277.434,4058798.125,9.6,10.1,53.30799866,46.69200134,2921028.312,2558502.688,4,2015
Fiji,FJI,242,Oceania,Melanesia,892149,351462.1026,116853.6722,423833.2252,6.992,19.744,54.92300034,45.07699966,489994.9983,402154.0017,5,2015
France,FRA,250,Europe,Western Europe,66593366,1827987.82,13569063.89,51196312.38,8.9,12,49.82099915,50.17900085,33177480.31,33415885.69,3,2015
Gabon,GAB,266,Africa,Sub-Saharan Africa,1930175,795869.0907,244437.3535,889868.5926,7.818,30.089,40.70700073,59.29299927,785716.3514,1144458.649,4,2015
United Kingdom,GBR,826,Europe,Northern Europe,65128861,740515.1266,12150440.4,52237906.02,9.2,11.9,58.94100189,41.05899811,38387603.19,26741257.81,3,2015
Georgia,GEO,268,Asia,Western Asia,3717100,1553561.877,453709.2382,1709828.849,13.252,13.795,59.97299957,40.02700043,2229256.367,1487843.633,4,2015
Ghana,GHA,288,Africa,Sub-Saharan Africa,27582821,11730422.08,3852216.671,12000182.25,8.314,31.557,75.06400299,24.93599701,20704769.58,6878051.42,3,2015
Guinea,GIN,324,Africa,Sub-Saharan Africa,12091533,8217647.414,700220.6627,3173664.635,9.582,36.357,61.45600128,38.54399872,7430972.675,4660560.325,3,2015
"Gambia, The",GMB,270,Africa,Sub-Saharan Africa,1977590,562367.2737,306724.2135,1108498.55,8.202,39.987,53.67399979,46.32600021,1061451.652,916138.3476,4,2015
Guinea-Bissau,GNB,624,Africa,Sub-Saharan Africa,1770526,1482001.125,124804.374,163720.5346,10.781,37.146,67.05200195,32.94799805,1187173.128,583352.8719,4,2015
Equatorial Guinea,GNQ,226,Africa,Sub-Saharan Africa,1175389,668890.3832,90598.98627,415887.8831,10.344,34.635,56.31999969,43.68000031,661979.0812,513409.9188,4,2015
Greece,GRC,300,Europe,Southern Europe,10820883,1395677.464,1616531.725,7808674.017,11.2,8.5,39.86800003,60.13199997,4314069.638,6506813.362,3,2015
Guatemala,GTM,320,Americas,Latin America and the Caribbean,16252429,5180624.179,3070896.534,8001070.722,4.861,25.634,59.81000137,40.18999863,9720578.008,6531850.992,3,2015
Guam,GUM,316,Oceania,Micronesia,161797,14399.93238,25754.84682,121642.2193,5.002,16.897,60.91199875,39.08800125,98553.78662,63243.21338,5,2015
Guyana,GUY,328,Americas,Latin America and the Caribbean,768514,116967.8329,190453.1363,461093.0382,8.164,20.733,50.67200089,49.32799911,389421.4209,379092.5791,5,2015
"Hong Kong SAR, China",HKG,344,Asia,Eastern Asia,7291300,16040.85991,968503.3784,6306755.881,6.3,8.2,58.82099915,41.17900085,4288815.511,3002484.489,4,2015
Honduras,HND,340,Americas,Latin America and the Caribbean,8960829,2573729.316,1954625.605,4432474.079,4.806,22.04,64.73899841,35.26100159,5801150.944,3159678.056,4,2015
Croatia,HRV,191,Europe,Southern Europe,4203604,387908.564,1122866.696,2692828.62,12.9,8.9,44.33300018,55.66699982,1863583.769,2340020.231,4,2015
